case	method	rank	compound_inchikey	canonical_smiles	tanimoto	support_label	queried_isoform_label	available_labels	normalized_weight	weighted_contribution	source_locators
2	pooled	38	MYWUZJCMWCOHBA-UHFFFAOYSA-N	CNC(C)Cc1ccccc1	0.1818181872367859	0.1111111111111111	0	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 1, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.017212293987384965	0.0019124771097094404	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 995}], ""CYP2A6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2A6 test"", ""row"": 250}], ""CYP2B6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2B6 test"", ""row"": 256}], ""CYP2C19"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C19 test"", ""row"": 256}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 979}], ""CYP2C9"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C9 test"", ""row"": 251}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 998}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 982}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 1006}]}"
2	pooled	39	PFRYFZZSECNQOL-UHFFFAOYSA-N	Cc1cc(N=Nc2ccccc2C)ccc1N	0.1794871836900711	0.1111111111111111	0	"{""CYP1A2"": 1, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 0, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.016991623443137153	0.0018879581603485724	"{""CYP1A2"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""1A2 test"", ""row"": 267}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 1087}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 1075}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 1093}], ""CYP2C8"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C8 test"", ""row"": 274}], ""CYP2C9"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C9 test"", ""row"": 276}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 1102}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 1082}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 1109}]}"
2	pooled	40	CVXBEEMKQHEXEN-UHFFFAOYSA-N	CNC(=O)Oc1cccc2ccccc12	0.1794871836900711	0.8		"{""CYP1A2"": 1, ""CYP2A6"": 0, ""CYP2B6"": 1, ""CYP2C19"": 1, ""CYP3A4"": 1}"	0.016991623443137153	0.013593298754509724	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 576}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 546}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 547}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 566}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 582}]}"
2	pooled	41	WDZVGELJXXEGPV-UHFFFAOYSA-N	N=C(N)NN=Cc1c(Cl)cccc1Cl	0.1794871836900711	0.1111111111111111	0	"{""CYP1A2"": 1, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 0, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.016991623443137153	0.0018879581603485724	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 848}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 826}], ""CYP2B6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2B6 test"", ""row"": 221}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 847}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 823}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 835}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 849}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 844}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 855}]}"
2	pooled	42	MHDVGSVTJDSBDK-UHFFFAOYSA-N	c1ccc(COCc2ccccc2)cc1	0.1785714328289032	0.0	0	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 0, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.01690493149399185	0.0	"{""CYP1A2"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""1A2 test"", ""row"": 170}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 683}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 679}], ""CYP2C19"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C19 test"", ""row"": 177}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 677}], ""CYP2C9"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C9 test"", ""row"": 182}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 696}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 705}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 708}]}"
2	pooled	43	AQHHHDLHHXJYJD-UHFFFAOYSA-N	CC(C)NCC(O)COc1cccc2ccccc12	0.17777778208255768	0.3333333333333333	0	"{""CYP1A2"": 1, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 1, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 1, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.016829798471399253	0.00560993282379975	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 1164}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 1156}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 1151}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 1167}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 1153}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 1163}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 1174}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 1158}], ""CYP3A4"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""3A4 test"", ""row"": 298}]}"
2	pooled	44	CXOFVDLJLONNDW-UHFFFAOYSA-N	O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1	0.1764705926179886	0.8888888888888888	1	"{""CYP1A2"": 1, ""CYP2A6"": 1, ""CYP2B6"": 0, ""CYP2C19"": 1, ""CYP2C8"": 1, ""CYP2C9"": 1, ""CYP2D6"": 1, ""CYP2E1"": 1, ""CYP3A4"": 1}"	0.01670604996359968	0.01484982218986638	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 1142}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 1131}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 1124}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 1143}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 1128}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 1136}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 1149}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 1133}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 1153}]}"
2	pooled	45	CVHZOJJKTDOEJC-UHFFFAOYSA-N	O=C1NS(=O)(=O)c2ccccc21	0.1764705926179886	0.0	0	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 0, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.01670604996359968	0.0	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 1208}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 1208}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 1199}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 1214}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 1203}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 1210}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 1217}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 1203}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 1232}]}"
2	pooled	46	CIUUIPMOFZIWIZ-UHFFFAOYSA-N	Nc1nc(-c2ccccc2)c(Br)c(=O)[nH]1	0.17499999701976776	0.1111111111111111	0	"{""CYP1A2"": 1, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 0, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.01656683218699647	0.0018407591318884966	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 558}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 529}], ""CYP2B6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2B6 test"", ""row"": 147}], ""CYP2C19"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C19 test"", ""row"": 139}], ""CYP2C8"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C8 test"", ""row"": 149}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 545}], ""CYP2D6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2D6 test"", ""row"": 141}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 552}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 563}]}"
2	pooled	47	XAPRFLSJBSXESP-UHFFFAOYSA-N	O=C(O)c1c(O)c(-c2ccccc2)nc2ccccc12	0.17499999701976776	0.0	0	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 0, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.01656683218699647	0.0	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 1119}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 1104}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 1095}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 1114}], ""CYP2C8"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C8 test"", ""row"": 279}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 1107}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 1121}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 1102}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 1124}]}"
2	pooled	48	ICFJFFQQTFMIBG-UHFFFAOYSA-N	N=C(N)N=C(N)NCCc1ccccc1	0.17499999701976776	0.1111111111111111	0	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 1, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.01656683218699647	0.0018407591318884966	"{""CYP1A2"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""1A2 test"", ""row"": 282}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 1128}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 1121}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 1140}], ""CYP2C8"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C8 test"", ""row"": 285}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 1133}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 1147}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 1131}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 1150}]}"
2	pooled	49	ZARXTZFGQZBYFO-UHFFFAOYSA-N	NC(CC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	0.17307692766189575	0.0	0	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 0, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.01638477979912002	0.0	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 56}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 60}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 60}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 58}], ""CYP2C8"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C8 test"", ""row"": 19}], ""CYP2C9"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C9 test"", ""row"": 22}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 61}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 60}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 60}]}"
2	pooled	50	MQJKPEGWNLWLTK-UHFFFAOYSA-N	Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1	0.17241379618644714	0.5555555555555556	1	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 1, ""CYP2C8"": 1, ""CYP2C9"": 1, ""CYP2D6"": 0, ""CYP2E1"": 1, ""CYP3A4"": 1}"	0.01632200272449852	0.009067779291388066	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 675}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 654}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 648}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 666}], ""CYP2C8"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C8 test"", ""row"": 177}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 660}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 665}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 673}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 680}]}"
2	pooled	51	QROGIFZRVHSFLM-UHFFFAOYSA-N	CC=Cc1ccccc1	0.17241379618644714	0.14285714285714285		"{""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 0, ""CYP3A4"": 1}"	0.01632200272449852	0.0023317146749283597	"{""CYP2A6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2A6 test"", ""row"": 324}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 1302}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 1313}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 1303}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 1316}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 1316}], ""CYP3A4"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""3A4 test"", ""row"": 332}]}"
