dataset	compound_inchikey	canonical_smiles	parent_status	parent_smiles	parent_key	parent_formula
development	NEGYEDYHPHMHGK-UHFFFAOYSA-N	COc1ccc(CC(C)N)cc1	ok	COc1ccc(CC(C)N)cc1	NEGYEDYHPHMHGK-UHFFFAOYSA-N	C10H15NO
development	NEIDLJIPMZVISC-UHFFFAOYSA-N	CC(C)CC(O)NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1	ok	CC(C)CC(O)NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1	NEIDLJIPMZVISC-UHFFFAOYSA-N	C19H24N4O3
development	NFGLTOBJMQXYCF-UHFFFAOYSA-N	CC1OC(OC(C(=O)CO)C(O)C(O)CO)C(O)C(O)C1O	ok	CC1OC(OC(C(=O)CO)C(O)C(O)CO)C(O)C(O)C1O	NFGLTOBJMQXYCF-UHFFFAOYSA-N	C12H22O10
development	NFNVDJGXRFEYTK-UHFFFAOYSA-N	CC(C)CC(N)C(=O)NC(CCC(=O)O)C(=O)O	ok	CC(C)CC(N)C(=O)NC(CCC(=O)O)C(=O)O	NFNVDJGXRFEYTK-UHFFFAOYSA-N	C11H20N2O5
development	NFWJEEBVQAMWHK-UHFFFAOYSA-N	OCCc1ccccc1Nc1c(Cl)cccc1Cl	ok	OCCc1ccccc1Nc1c(Cl)cccc1Cl	NFWJEEBVQAMWHK-UHFFFAOYSA-N	C14H13Cl2NO
development	NGBBVGZWCFBOGO-UHFFFAOYSA-N	CC(N)Cc1ccc2c(c1)OCO2	ok	CC(N)Cc1ccc2c(c1)OCO2	NGBBVGZWCFBOGO-UHFFFAOYSA-N	C10H13NO2
development	NGBFQHCMQULJNZ-UHFFFAOYSA-N	Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1	ok	Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1	NGBFQHCMQULJNZ-UHFFFAOYSA-N	C16H20N4O3S
development	NGDNVOAEIVQRFH-UHFFFAOYSA-N	CCCCCCCC(C)O	ok	CCCCCCCC(C)O	NGDNVOAEIVQRFH-UHFFFAOYSA-N	C9H20O
development	NGPJYMSGYPTHBB-UHFFFAOYSA-N	COC(=O)C1=CC2CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13	ok	COC(=O)C1=CC2CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13	NGPJYMSGYPTHBB-UHFFFAOYSA-N	C24H30O6
development	NIBCDDKWFDEBEP-UHFFFAOYSA-N	CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc(=O)c2nn(Cc3ccccn3)c(CC)c2[nH]1	ok	CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc(=O)c2nn(Cc3ccccn3)c(CC)c2[nH]1	NIBCDDKWFDEBEP-UHFFFAOYSA-N	C28H35N7O4S
development	NIJJYAXOARWZEE-UHFFFAOYSA-N	CCCC(CCC)C(=O)O	ok	CCCC(CCC)C(=O)O	NIJJYAXOARWZEE-UHFFFAOYSA-N	C8H16O2
development	NILJBDWPGRSTPN-UHFFFAOYSA-N	Oc1c[nH]c(C(O)O)c1	ok	Oc1c[nH]c(C(O)O)c1	NILJBDWPGRSTPN-UHFFFAOYSA-N	C5H7NO3
development	NIYQOTCYXGXMPI-UHFFFAOYSA-N	CC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1	ok	CC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1	NIYQOTCYXGXMPI-UHFFFAOYSA-N	C14H17NO3
development	NJIPOSKZXKMYEM-UHFFFAOYSA-N	O=C(OCC1OC(c2c(O)cc(O)c(C(=O)c3ccc(O)c(O)c3)c2O)C(O)C(O)C1O)c1ccc(O)cc1	tautomer_MaxTransformsReached			C26H24O13
development	NKANXQFJJICGDU-UHFFFAOYSA-N	CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	ok	CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	NKANXQFJJICGDU-UHFFFAOYSA-N	C26H29NO
development	NKSXJAYACJZMBM-UHFFFAOYSA-N	CN1C(=O)CC(=O)N(c2ccc(O)cc2)c2cc(Cl)ccc21	ok	CN1C(=O)CC(=O)N(c2ccc(O)cc2)c2cc(Cl)ccc21	NKSXJAYACJZMBM-UHFFFAOYSA-N	C16H13ClN2O3
development	NLEIYGPJJHTFFQ-UHFFFAOYSA-N	C=C1C(C)=Nc2c([nH]c(=O)[nH]c2=O)N1CC(O)C(O)C(O)CO	ok	C=C1C(C)=Nc2c([nH]c(=O)[nH]c2=O)N1CC(O)C(O)C(O)CO	NLEIYGPJJHTFFQ-UHFFFAOYSA-N	C13H18N4O6
development	NLHHRLWOUZZQLW-UHFFFAOYSA-N	C=CC#N	ok	C=CC#N	NLHHRLWOUZZQLW-UHFFFAOYSA-N	C3H3N
development	NLOPFVNXNMEEDI-UHFFFAOYSA-N	O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1	ok	O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1	NLOPFVNXNMEEDI-UHFFFAOYSA-N	C13H14O8
development	NLUNAYAEIJYXRB-UHFFFAOYSA-N	CCCCCC=CCC=CC=CC(O)CC=CCCCC(=O)O	ok	CCCCCC=CCC=CC=CC(O)CC=CCCCC(=O)O	NLUNAYAEIJYXRB-UHFFFAOYSA-N	C20H32O3
development	NLYNIRQVMRLPIQ-UHFFFAOYSA-N	CCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3	ok	CCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3	NLYNIRQVMRLPIQ-UHFFFAOYSA-N	C17H28O5
development	NMGJCQNNUTYSJJ-UHFFFAOYSA-N	C=C1CCC=C(C)CC=CC(C)(C)CC1O	ok	C=C1CCC=C(C)CC=CC(C)(C)CC1O	NMGJCQNNUTYSJJ-UHFFFAOYSA-N	C15H24O
development	NMGOJJBPFUCUIX-UHFFFAOYSA-N	O=c1[nH]c(CC(O)O)c(O)nc1Cc1ccccc1	ok	O=c1[nH]c(CC(O)O)c(O)nc1Cc1ccccc1	NMGOJJBPFUCUIX-UHFFFAOYSA-N	C13H14N2O4
development	NNEIBJNHWVDJBA-UHFFFAOYSA-N	CC(CCC(=O)O)C1CCC2C3CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4(C)C3CC(O)C12C	ok	CC(CCC(=O)O)C1CCC2C3CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4(C)C3CC(O)C12C	NNEIBJNHWVDJBA-UHFFFAOYSA-N	C30H48O10
development	NNJVILVZKWQKPM-UHFFFAOYSA-N	CCN(CC)CC(=O)Nc1c(C)cccc1C	ok	CCN(CC)CC(=O)Nc1c(C)cccc1C	NNJVILVZKWQKPM-UHFFFAOYSA-N	C14H22N2O
development	NNNVXFKZMRGJPM-UHFFFAOYSA-N	CCCCCCCCCC=CCCCCC(=O)O	ok	CCCCCCCCCC=CCCCCC(=O)O	NNNVXFKZMRGJPM-UHFFFAOYSA-N	C16H30O2
development	NNOPDLNHPOLRRE-UHFFFAOYSA-N	CCCCc1cc2c(=O)c(C(=O)OC)c[nH]c2cc1OCc1ccccc1	ok	CCCCc1cc2c(=O)c(C(=O)OC)c[nH]c2cc1OCc1ccccc1	NNOPDLNHPOLRRE-UHFFFAOYSA-N	C22H23NO4
development	NNULBSISHYWZJU-UHFFFAOYSA-N	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1	ok	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1	NNULBSISHYWZJU-UHFFFAOYSA-N	C13H13N5O5S2
development	NNYBQONXHNTVIJ-UHFFFAOYSA-N	CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3	ok	CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3	NNYBQONXHNTVIJ-UHFFFAOYSA-N	C17H21NO3
development	NPDLYUOYAGBHFB-UHFFFAOYSA-N	N=C(N)NCCCC(NC(=O)C(N)CC(N)=O)C(=O)O	ok	N=C(N)NCCCC(NC(=O)C(N)CC(N)=O)C(=O)O	NPDLYUOYAGBHFB-UHFFFAOYSA-N	C10H20N6O4
development	NPDSHTNEKLQQIJ-UHFFFAOYSA-N	CCCCCC=CC=CC(O)CCCCCCCC(=O)O	ok	CCCCCC=CC=CC(O)CCCCCCCC(=O)O	NPDSHTNEKLQQIJ-UHFFFAOYSA-N	C18H32O3
development	NPTIBOCVSPURCS-UHFFFAOYSA-N	CCC=CCC=CCC=CCC=CCC=CCCCCCCCC(=O)O	ok	CCC=CCC=CCC=CCC=CCC=CCCCCCCCC(=O)O	NPTIBOCVSPURCS-UHFFFAOYSA-N	C24H38O2
development	NPWALQVJKZMLMQ-UHFFFAOYSA-N	CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(NC)cc3)CC21C	ok	CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(NC)cc3)CC21C	NPWALQVJKZMLMQ-UHFFFAOYSA-N	C28H33NO2
development	NQDJXKOVJZTUJA-UHFFFAOYSA-N	Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1	ok	Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1	NQDJXKOVJZTUJA-UHFFFAOYSA-N	C15H14N4O
development	NQDQXWSCFDFFRA-UHFFFAOYSA-N	CCCCCCCCC=CCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)C4O)C3CC(C)=O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C(O)C1O)C(O)C=CCCCCCCCCCCCCC	ok	CCCCCCCCC=CCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)C4O)C3CC(C)=O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C(O)C1O)C(O)C=CCCCCCCCCCCCCC	NQDQXWSCFDFFRA-UHFFFAOYSA-N	C89H155N3O39
development	NRTLIYOWLVMQBO-UHFFFAOYSA-N	Cc1nn(C)c(Cl)c1C(=O)Nc1cccc2c1C(C)OC2(C)C	ok	Cc1nn(C)c(Cl)c1C(=O)Nc1cccc2c1C(C)OC2(C)C	NRTLIYOWLVMQBO-UHFFFAOYSA-N	C17H20ClN3O2
development	NRUKOCRGYNPUPR-UHFFFAOYSA-N	COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O	ok	COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O	NRUKOCRGYNPUPR-UHFFFAOYSA-N	C32H32O13S
development	NSMXQKNUPPXBRG-UHFFFAOYSA-N	CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	ok	CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	NSMXQKNUPPXBRG-UHFFFAOYSA-N	C13H20N4O3
development	NSTCAXPRTTYSFG-UHFFFAOYSA-N	CC1CC2C3CC=C4CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1	ok	CC1CC2C3CC=C4CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1	NSTCAXPRTTYSFG-UHFFFAOYSA-N	C38H52N6O2
development	NSVXZGWRAHJCGR-UHFFFAOYSA-N	CCCCCCCCCCCCC(O)C1CCC(C(O)CCCC(=O)CCCCCCC(O)Cc2cc(C)oc2O)O1	ok	CCCCCCCCCCCCC(O)C1CCC(C(O)CCCC(=O)CCCCCCC(O)Cc2cc(C)oc2O)O1	NSVXZGWRAHJCGR-UHFFFAOYSA-N	C35H62O7
development	NTRYEGJHFILWOH-UHFFFAOYSA-N	CC(=O)NC1C(OCC2OC(OC(C(=O)C(O)CO)C(O)CO)C(O)C(OC3OC(CO)C(OC4OC(C)C(O)C(O)C4O)C(OC4OC(CO)C(O)C(O)C4O)C3NC(C)=O)C2O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O	ok	CC(=O)NC1C(OCC2OC(OC(C(=O)C(O)CO)C(O)CO)C(O)C(OC3OC(CO)C(OC4OC(C)C(O)C(O)C4O)C(OC4OC(CO)C(O)C(O)C4O)C3NC(C)=O)C2O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O	NTRYEGJHFILWOH-UHFFFAOYSA-N	C52H88N2O39
development	NTVBUJOKRXFMAK-UHFFFAOYSA-N	C=C(C(CC=C(C)C)OC(=O)C(C)=CC)C1C(OC(C)=O)C(=O)C2(C)OC2C1O	ok	C=C(C(CC=C(C)C)OC(=O)C(C)=CC)C1C(OC(C)=O)C(=O)C2(C)OC2C1O	NTVBUJOKRXFMAK-UHFFFAOYSA-N	C22H30O7
development	NUEAMYZABAMKDO-UHFFFAOYSA-N	CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3=CC4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12	ok	CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3=CC4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12	NUEAMYZABAMKDO-UHFFFAOYSA-N	C32H40BrN5O5
development	NUMQCACRALPSHD-UHFFFAOYSA-N	CCOC(C)(C)C	ok	CCOC(C)(C)C	NUMQCACRALPSHD-UHFFFAOYSA-N	C6H14O
development	NVEQFIOZRFFVFW-UHFFFAOYSA-N	C=C1CCC2OC2(C)CCC2C1CC2(C)C	ok	C=C1CCC2OC2(C)CCC2C1CC2(C)C	NVEQFIOZRFFVFW-UHFFFAOYSA-N	C15H24O
development	NXNPGAAZKYDOPW-UHFFFAOYSA-N	CCC(C(=O)c1ccc(C)cc1)N1CCCC1	ok	CCC(C(=O)c1ccc(C)cc1)N1CCCC1	NXNPGAAZKYDOPW-UHFFFAOYSA-N	C15H21NO
development	NYKKBHKMCOFCSE-UHFFFAOYSA-N	C=C1CC23CC1(O)CCC2C12OC(=O)C(C)(C=CC1O)C2C3C(=O)O	ok	C=C1CC23CC1(O)CCC2C12OC(=O)C(C)(C=CC1O)C2C3C(=O)O	NYKKBHKMCOFCSE-UHFFFAOYSA-N	C19H22O6
development	NYPJDWWKZLNGGM-UHFFFAOYSA-N	CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1	ok	CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1	NYPJDWWKZLNGGM-UHFFFAOYSA-N	C25H22ClNO3
development	NZHUXMZTSSZXSB-UHFFFAOYSA-N	COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2O)cc1	ok	COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2O)cc1	NZHUXMZTSSZXSB-UHFFFAOYSA-N	C20H24N2O3S
development	NZLBHDRPUJLHCE-UHFFFAOYSA-N	CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1	ok	CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1	NZLBHDRPUJLHCE-UHFFFAOYSA-N	C22H30N2
development	NZQDWKCNBOELAI-UHFFFAOYSA-N	O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OCC(Cc1ccccc1)C2O	ok	O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OCC(Cc1ccccc1)C2O	NZQDWKCNBOELAI-UHFFFAOYSA-N	C24H19F3O4
development	OAAPYTCHFIIVON-UHFFFAOYSA-N	COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1O	ok	COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1O	OAAPYTCHFIIVON-UHFFFAOYSA-N	C26H36N2O4
development	OAMXBKFTDLDKCN-UHFFFAOYSA-N	CC(=O)OC1C(C)=CCC2(C1OC(C)=O)C1C(C)COC(=O)C1OC2(C)O	ok	CC(=O)OC1C(C)=CCC2(C1OC(C)=O)C1C(C)COC(=O)C1OC2(C)O	OAMXBKFTDLDKCN-UHFFFAOYSA-N	C19H26O8
development	OAPVIBHQRYFYSE-UHFFFAOYSA-N	Nc1ccc(-c2ccccc2)cn1	ok	Nc1ccc(-c2ccccc2)cn1	OAPVIBHQRYFYSE-UHFFFAOYSA-N	C11H10N2
development	OCJBOOLMMGQPQU-UHFFFAOYSA-N	Clc1ccc(Cl)cc1	ok	Clc1ccc(Cl)cc1	OCJBOOLMMGQPQU-UHFFFAOYSA-N	C6H4Cl2
development	OCSVTHMYODNXBN-UHFFFAOYSA-N	NC(CC(=O)C(=O)NC1OCC=C1CO)C(O)O	ok	NC(CC(=O)C(=O)NC1OCC=C1CO)C(O)O	OCSVTHMYODNXBN-UHFFFAOYSA-N	C10H16N2O6
development	ODCYDGXXCHTFIR-UHFFFAOYSA-N	Cn1c(=O)[nH]c(=O)c2[nH]c(=O)[nH]c21	ok	Cn1c(=O)[nH]c(=O)c2[nH]c(=O)[nH]c21	ODCYDGXXCHTFIR-UHFFFAOYSA-N	C6H6N4O3
development	ODFFXPNOCMSXHG-UHFFFAOYSA-N	C=C1C(O)C23CC1(O)CCC2C1(C=O)CCCC(C)(C(=O)O)C1C3C(=O)O	ok	C=C1C(O)C23CC1(O)CCC2C1(C=O)CCCC(C)(C(=O)O)C1C3C(=O)O	ODFFXPNOCMSXHG-UHFFFAOYSA-N	C20H26O7
development	ODQWQRRAPPTVAG-UHFFFAOYSA-N	CN(C)CCC=C1c2ccccc2COc2ccccc21	ok	CN(C)CCC=C1c2ccccc2COc2ccccc21	ODQWQRRAPPTVAG-UHFFFAOYSA-N	C19H21NO
development	OEHAYUOVELTAPG-UHFFFAOYSA-N	CNC(C)Cc1ccccc1OC	ok	CNC(C)Cc1ccccc1OC	OEHAYUOVELTAPG-UHFFFAOYSA-N	C11H17NO
development	OELFLUMRDSZNSF-UHFFFAOYSA-N	CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1	ok	CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1	OELFLUMRDSZNSF-UHFFFAOYSA-N	C19H27NO3
development	OELWBYBVFOLSTA-UHFFFAOYSA-N	CCCCCN(CCCCC)N=O	ok	CCCCCN(CCCCC)N=O	OELWBYBVFOLSTA-UHFFFAOYSA-N	C10H22N2O
development	OFHCOWSQAMBJIW-UHFFFAOYSA-N	C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O	ok	C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O	OFHCOWSQAMBJIW-UHFFFAOYSA-N	C27H44O2
development	OFHHDSQXFXLTKC-UHFFFAOYSA-N	C=CCCCCCCCCC=O	ok	C=CCCCCCCCCC=O	OFHHDSQXFXLTKC-UHFFFAOYSA-N	C11H20O
development	OFKVGIOPPPBWSB-UHFFFAOYSA-N	CC(C)CCCCCCC(C)(C)C	ok	CC(C)CCCCCCC(C)(C)C	OFKVGIOPPPBWSB-UHFFFAOYSA-N	C13H28
development	OFOBLEOULBTSOW-UHFFFAOYSA-N	O=C(O)CC(=O)O	ok	O=C(O)CC(=O)O	OFOBLEOULBTSOW-UHFFFAOYSA-N	C3H4O4
development	OFQRUTMGVBMTFQ-UHFFFAOYSA-N	CCOC(=O)CCC(C)C	ok	CCOC(=O)CCC(C)C	OFQRUTMGVBMTFQ-UHFFFAOYSA-N	C8H16O2
development	OFYJBLBCZNRWLC-UHFFFAOYSA-N	COc1ccc(NS(=O)(=O)C(F)(F)F)cc1CC1COc2ccc(OCc3nc4cc(F)c(F)cc4s3)cc2C1O	ok	COc1ccc(NS(=O)(=O)C(F)(F)F)cc1CC1COc2ccc(OCc3nc4cc(F)c(F)cc4s3)cc2C1O	OFYJBLBCZNRWLC-UHFFFAOYSA-N	C26H21F5N2O6S2
development	OGDKSKNHHSXJNA-UHFFFAOYSA-N	CC1=CC(=O)CC(C)C12CCC(=O)C2	ok	CC1=CC(=O)CC(C)C12CCC(=O)C2	OGDKSKNHHSXJNA-UHFFFAOYSA-N	C12H16O2
development	OGDVEMNWJVYAJL-UHFFFAOYSA-N	CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	ok	CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	OGDVEMNWJVYAJL-UHFFFAOYSA-N	C19H23NO3
development	OGHNVEJMJSYVRP-UHFFFAOYSA-N	COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	ok	COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	OGHNVEJMJSYVRP-UHFFFAOYSA-N	C24H26N2O4
development	OGJYXQFXLSCKTP-UHFFFAOYSA-N	CC(C)=CCCC(C)=CCOC(=O)C(C)C	ok	CC(C)=CCCC(C)=CCOC(=O)C(C)C	OGJYXQFXLSCKTP-UHFFFAOYSA-N	C14H24O2
development	OGKRHYLZKFTGGO-UHFFFAOYSA-N	CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1	ok	CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1	OGKRHYLZKFTGGO-UHFFFAOYSA-N	C48H78O18
development	OGLDWXZKYODSOB-UHFFFAOYSA-N	CC1=CCC(C(C)C)C=C1	ok	CC1=CCC(C(C)C)C=C1	OGLDWXZKYODSOB-UHFFFAOYSA-N	C10H16
development	OGYBKWUOLWCQDS-UHFFFAOYSA-N	CCCCCCCCCCCCCCCC(=O)OCc1cc(OC)c(CC=C(C)CC(=O)C=C(C)C)c(O)c1C=O	ok	CCCCCCCCCCCCCCCC(=O)OCc1cc(OC)c(CC=C(C)CC(=O)C=C(C)C)c(O)c1C=O	OGYBKWUOLWCQDS-UHFFFAOYSA-N	C35H54O6
development	OHBHGGYGWZIWCX-UHFFFAOYSA-N	C=C1CCC2C(OC(=O)C2(O)CO)C2C1CC(O)C2C	ok	C=C1CCC2C(OC(=O)C2(O)CO)C2C1CC(O)C2C	OHBHGGYGWZIWCX-UHFFFAOYSA-N	C15H22O5
development	OHMHBGPWCHTMQE-UHFFFAOYSA-N	FC(F)(F)C(Cl)Cl	ok	FC(F)(F)C(Cl)Cl	OHMHBGPWCHTMQE-UHFFFAOYSA-N	C2HCl2F3
development	OHZYISZWOVEBCJ-UHFFFAOYSA-N	CC(C)C(C)C=CC(C)C1CCC2C3=CC(O)C4(O)CC(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC21C	ok	CC(C)C(C)C=CC(C)C1CCC2C3=CC(O)C4(O)CC(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC21C	OHZYISZWOVEBCJ-UHFFFAOYSA-N	C34H56O8
development	OIALIKXMLIAOSN-UHFFFAOYSA-N	CCCc1ccccn1	ok	CCCc1ccccn1	OIALIKXMLIAOSN-UHFFFAOYSA-N	C8H11N
development	OILAIQUEIWYQPH-UHFFFAOYSA-N	O=C1CCCCC1=O	ok	O=C1CCCCC1=O	OILAIQUEIWYQPH-UHFFFAOYSA-N	C6H8O2
development	OIRFZVJHADZVMD-UHFFFAOYSA-N	C=C(CCC=C(C)C)C1CCC=C(CCC=C(C)C)C1	ok	C=C(CCC=C(C)C)C1CCC=C(CCC=C(C)C)C1	OIRFZVJHADZVMD-UHFFFAOYSA-N	C20H32
development	OJSUFFNCXVQQPG-UHFFFAOYSA-N	C=CCCn1c(=O)c2c(ncn2C)n(C)c1=O	ok	C=CCCn1c(=O)c2c(ncn2C)n(C)c1=O	OJSUFFNCXVQQPG-UHFFFAOYSA-N	C11H14N4O2
development	OKFNRRKYNNLVHN-UHFFFAOYSA-N	CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3CC(C)=O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)OC4(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)OC5(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)O4)O3)C2O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCCC	ok	CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3CC(C)=O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)OC4(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)OC5(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)O4)O3)C2O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCCC	OKFNRRKYNNLVHN-UHFFFAOYSA-N	C95H166N4O42
development	OKJCFMUGMSVJBG-UHFFFAOYSA-N	CC12C=CC(=O)CC1CCC1C2CCC2(C)C(O)CCC12	ok	CC12C=CC(=O)CC1CCC1C2CCC2(C)C(O)CCC12	OKJCFMUGMSVJBG-UHFFFAOYSA-N	C19H28O2
development	OKJIRPAQVSHGFK-UHFFFAOYSA-N	CC(=O)NCC(=O)O	ok	CC(=O)NCC(=O)O	OKJIRPAQVSHGFK-UHFFFAOYSA-N	C4H7NO3
development	OKNSFVSKHQJVRN-UHFFFAOYSA-N	CC12CC(OC3OC(C(=O)O)C(O)C(O)C3O)CCC1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO	ok	CC12CC(OC3OC(C(=O)O)C(O)C(O)C3O)CCC1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO	OKNSFVSKHQJVRN-UHFFFAOYSA-N	C27H42O11
development	OKSQSPFWLWFCFR-UHFFFAOYSA-N	CNC(=S)Oc1cc(C)c(SC)c(C)c1	ok	CNC(=S)Oc1cc(C)c(SC)c(C)c1	OKSQSPFWLWFCFR-UHFFFAOYSA-N	C11H15NOS2
development	OLBCVFGFOZPWHH-UHFFFAOYSA-N	CC(C)c1cccc(C(C)C)c1O	ok	CC(C)c1cccc(C(C)C)c1O	OLBCVFGFOZPWHH-UHFFFAOYSA-N	C12H18O
development	OLHOIERZAZMHGK-UHFFFAOYSA-N	CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1	ok	CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1	OLHOIERZAZMHGK-UHFFFAOYSA-N	C12H9F3O3
development	OLPSAOWBSPXZEA-UHFFFAOYSA-N	CC12CCC3C(C(O)C=C4CC(O)CCC43C)C1CCC2=O	ok	CC12CCC3C(C(O)C=C4CC(O)CCC43C)C1CCC2=O	OLPSAOWBSPXZEA-UHFFFAOYSA-N	C19H28O3
