query	panel	group	method	domain	candidates	positives	deterministic_RR	tie_averaged_RR	conditional_defined
3cbdc7754552b8412b86ad816b3de5837b893d585aba272d95487aea75426367	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
3cbdc7754552b8412b86ad816b3de5837b893d585aba272d95487aea75426367	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
46da51cc42bc6650424609aaa3417341d113fa12f6f08d1b7a4f023168aef25f	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	own	5	0	0.0	0.0	False
46da51cc42bc6650424609aaa3417341d113fa12f6f08d1b7a4f023168aef25f	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	own	2	0	0.0	0.0	False
46da51cc42bc6650424609aaa3417341d113fa12f6f08d1b7a4f023168aef25f	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
46da51cc42bc6650424609aaa3417341d113fa12f6f08d1b7a4f023168aef25f	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
55e5f70b6ba68b70cc4baaf18284216321e066fdbe1b06e4a85b868d4b2a919a	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	own	6	0	0.0	0.0	False
55e5f70b6ba68b70cc4baaf18284216321e066fdbe1b06e4a85b868d4b2a919a	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	own	10	0	0.0	0.0	False
55e5f70b6ba68b70cc4baaf18284216321e066fdbe1b06e4a85b868d4b2a919a	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
55e5f70b6ba68b70cc4baaf18284216321e066fdbe1b06e4a85b868d4b2a919a	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
65ea0901c99b5d5df3f4156612bfe93d4b9056f1e57ee2ba5c4055c75df104b0	protein_cold:p3:cNone	af036fe4ec1212bac06792d59db35714c0a912f186325a5159a1544f9a20985c	mmseqs_top1	own	2	0	0.0	0.0	False
65ea0901c99b5d5df3f4156612bfe93d4b9056f1e57ee2ba5c4055c75df104b0	protein_cold:p3:cNone	af036fe4ec1212bac06792d59db35714c0a912f186325a5159a1544f9a20985c	esm_cosine_top1	own	5	0	0.0	0.0	False
65ea0901c99b5d5df3f4156612bfe93d4b9056f1e57ee2ba5c4055c75df104b0	protein_cold:p3:cNone	af036fe4ec1212bac06792d59db35714c0a912f186325a5159a1544f9a20985c	mmseqs_top1	common	0	0	0.0	0.0	False
65ea0901c99b5d5df3f4156612bfe93d4b9056f1e57ee2ba5c4055c75df104b0	protein_cold:p3:cNone	af036fe4ec1212bac06792d59db35714c0a912f186325a5159a1544f9a20985c	esm_cosine_top1	common	0	0	0.0	0.0	False
6cb5064de034a92e2e70e660d4b1778346de10cf39e83a9c2e1d25df814a9c5c	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	own	2	0	0.0	0.0	False
6cb5064de034a92e2e70e660d4b1778346de10cf39e83a9c2e1d25df814a9c5c	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	own	4	0	0.0	0.0	False
6cb5064de034a92e2e70e660d4b1778346de10cf39e83a9c2e1d25df814a9c5c	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
6cb5064de034a92e2e70e660d4b1778346de10cf39e83a9c2e1d25df814a9c5c	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
7168692d582a751c0d38a93392255948de4638366096ead8e5c5ce3e49e5a555	protein_cold:p3:cNone	efd8f743e56c84240582ce6f33a75aed27c6952b41c2d45fbc6df6356c9c7340	mmseqs_top1	own	1	0	0.0	0.0	False
7168692d582a751c0d38a93392255948de4638366096ead8e5c5ce3e49e5a555	protein_cold:p3:cNone	efd8f743e56c84240582ce6f33a75aed27c6952b41c2d45fbc6df6356c9c7340	esm_cosine_top1	own	4	0	0.0	0.0	False
7168692d582a751c0d38a93392255948de4638366096ead8e5c5ce3e49e5a555	protein_cold:p3:cNone	efd8f743e56c84240582ce6f33a75aed27c6952b41c2d45fbc6df6356c9c7340	mmseqs_top1	common	0	0	0.0	0.0	False
7168692d582a751c0d38a93392255948de4638366096ead8e5c5ce3e49e5a555	protein_cold:p3:cNone	efd8f743e56c84240582ce6f33a75aed27c6952b41c2d45fbc6df6356c9c7340	esm_cosine_top1	common	0	0	0.0	0.0	False
71e9a23773ed19c11c99c2825ceb04aaf70f4ade5776f76158d46b23ca027932	protein_cold:p3:cNone	866c30e4e2bc77b100a60f171be9005651bcec7844b330282461a4f21eabd163	mmseqs_top1	own	1	0	0.0	0.0	False
71e9a23773ed19c11c99c2825ceb04aaf70f4ade5776f76158d46b23ca027932	protein_cold:p3:cNone	866c30e4e2bc77b100a60f171be9005651bcec7844b330282461a4f21eabd163	esm_cosine_top1	own	1	0	0.0	0.0	False
71e9a23773ed19c11c99c2825ceb04aaf70f4ade5776f76158d46b23ca027932	protein_cold:p3:cNone	866c30e4e2bc77b100a60f171be9005651bcec7844b330282461a4f21eabd163	mmseqs_top1	common	0	0	0.0	0.0	False
71e9a23773ed19c11c99c2825ceb04aaf70f4ade5776f76158d46b23ca027932	protein_cold:p3:cNone	866c30e4e2bc77b100a60f171be9005651bcec7844b330282461a4f21eabd163	esm_cosine_top1	common	0	0	0.0	0.0	False
75ed11fb728b5565d9f15b6b0b0f021d224b30d10bdcd33d96dea0afb5eb17aa	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	own	2	0	0.0	0.0	False
75ed11fb728b5565d9f15b6b0b0f021d224b30d10bdcd33d96dea0afb5eb17aa	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	own	4	0	0.0	0.0	False
75ed11fb728b5565d9f15b6b0b0f021d224b30d10bdcd33d96dea0afb5eb17aa	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
75ed11fb728b5565d9f15b6b0b0f021d224b30d10bdcd33d96dea0afb5eb17aa	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
7c8409f677e55c7f94b36500d17d7a809ec63681b5721c19fb6352fc8535a47d	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	own	3	0	0.0	0.0	False
7c8409f677e55c7f94b36500d17d7a809ec63681b5721c19fb6352fc8535a47d	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	own	4	0	0.0	0.0	False
7c8409f677e55c7f94b36500d17d7a809ec63681b5721c19fb6352fc8535a47d	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
7c8409f677e55c7f94b36500d17d7a809ec63681b5721c19fb6352fc8535a47d	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
882eb0e197accdc4173476cc02744f587f9b0c96f3c3fe6af4f9d663ec281df2	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	own	6	0	0.0	0.0	False
882eb0e197accdc4173476cc02744f587f9b0c96f3c3fe6af4f9d663ec281df2	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	own	4	0	0.0	0.0	False
882eb0e197accdc4173476cc02744f587f9b0c96f3c3fe6af4f9d663ec281df2	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
882eb0e197accdc4173476cc02744f587f9b0c96f3c3fe6af4f9d663ec281df2	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
9076f319d13a351f264a0aacd20fd9a9e924a8f3cdeac5c2b227199c23339c36	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	own	5	0	0.0	0.0	False
9076f319d13a351f264a0aacd20fd9a9e924a8f3cdeac5c2b227199c23339c36	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	own	2	0	0.0	0.0	False
9076f319d13a351f264a0aacd20fd9a9e924a8f3cdeac5c2b227199c23339c36	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
9076f319d13a351f264a0aacd20fd9a9e924a8f3cdeac5c2b227199c23339c36	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
a3095681f690b2ae6282a9116df5485f601548b49602ebf94ef3c4eff4d99b55	protein_cold:p3:cNone	3f20215bd78a14f200d94c2ec0f056a9a98e213fb547a8313e69071a9943805c	mmseqs_top1	own	4	0	0.0	0.0	False
a3095681f690b2ae6282a9116df5485f601548b49602ebf94ef3c4eff4d99b55	protein_cold:p3:cNone	3f20215bd78a14f200d94c2ec0f056a9a98e213fb547a8313e69071a9943805c	esm_cosine_top1	own	3	0	0.0	0.0	False
a3095681f690b2ae6282a9116df5485f601548b49602ebf94ef3c4eff4d99b55	protein_cold:p3:cNone	3f20215bd78a14f200d94c2ec0f056a9a98e213fb547a8313e69071a9943805c	mmseqs_top1	common	0	0	0.0	0.0	False
a3095681f690b2ae6282a9116df5485f601548b49602ebf94ef3c4eff4d99b55	protein_cold:p3:cNone	3f20215bd78a14f200d94c2ec0f056a9a98e213fb547a8313e69071a9943805c	esm_cosine_top1	common	0	0	0.0	0.0	False
a86d5aeb77fc6c51ab446618b8d938b9655be5f09832673631c20f6e1f4c61a6	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	own	2	0	0.0	0.0	False
a86d5aeb77fc6c51ab446618b8d938b9655be5f09832673631c20f6e1f4c61a6	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	own	10	0	0.0	0.0	False
a86d5aeb77fc6c51ab446618b8d938b9655be5f09832673631c20f6e1f4c61a6	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
a86d5aeb77fc6c51ab446618b8d938b9655be5f09832673631c20f6e1f4c61a6	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
aae92adf06e389cd690cee1fea5c43d167ae12c766d587399b71b0cc75fac1a6	protein_cold:p3:cNone	a4037f83ff5953519c257a056bc82d227b9ff66fcb229f3d255c16505e458362	mmseqs_top1	own	0	0	0.0	0.0	False
aae92adf06e389cd690cee1fea5c43d167ae12c766d587399b71b0cc75fac1a6	protein_cold:p3:cNone	a4037f83ff5953519c257a056bc82d227b9ff66fcb229f3d255c16505e458362	esm_cosine_top1	own	3	0	0.0	0.0	False
aae92adf06e389cd690cee1fea5c43d167ae12c766d587399b71b0cc75fac1a6	protein_cold:p3:cNone	a4037f83ff5953519c257a056bc82d227b9ff66fcb229f3d255c16505e458362	mmseqs_top1	common	0	0	0.0	0.0	False
aae92adf06e389cd690cee1fea5c43d167ae12c766d587399b71b0cc75fac1a6	protein_cold:p3:cNone	a4037f83ff5953519c257a056bc82d227b9ff66fcb229f3d255c16505e458362	esm_cosine_top1	common	0	0	0.0	0.0	False
b054511391e84607225d15759f20ff2ad180319e1f706a6a008801b869721954	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	own	6	0	0.0	0.0	False
b054511391e84607225d15759f20ff2ad180319e1f706a6a008801b869721954	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	own	10	0	0.0	0.0	False
b054511391e84607225d15759f20ff2ad180319e1f706a6a008801b869721954	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
b054511391e84607225d15759f20ff2ad180319e1f706a6a008801b869721954	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
d09a5dcd68f360b62e3080d00a7e7519753fb156e9009cf15139e70397ef455d	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	own	2	0	0.0	0.0	False
d09a5dcd68f360b62e3080d00a7e7519753fb156e9009cf15139e70397ef455d	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	own	10	0	0.0	0.0	False
d09a5dcd68f360b62e3080d00a7e7519753fb156e9009cf15139e70397ef455d	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
d09a5dcd68f360b62e3080d00a7e7519753fb156e9009cf15139e70397ef455d	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
e8cf4514befa1a1899f825d0951fed437044d32dd7266c03377b317294bd1647	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	own	2	0	0.0	0.0	False
e8cf4514befa1a1899f825d0951fed437044d32dd7266c03377b317294bd1647	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	own	1	0	0.0	0.0	False
e8cf4514befa1a1899f825d0951fed437044d32dd7266c03377b317294bd1647	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
e8cf4514befa1a1899f825d0951fed437044d32dd7266c03377b317294bd1647	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
ec64182ffe01ebb1aba347185275ec26c1e27446664db5d121fec30ab729e90a	protein_cold:p3:cNone	359a70fb1f5551e23cca8b10a5d9d881354d94573d0d7f3ea827330798da66d4	mmseqs_top1	own	6	0	0.0	0.0	False
ec64182ffe01ebb1aba347185275ec26c1e27446664db5d121fec30ab729e90a	protein_cold:p3:cNone	359a70fb1f5551e23cca8b10a5d9d881354d94573d0d7f3ea827330798da66d4	esm_cosine_top1	own	1	0	0.0	0.0	False
ec64182ffe01ebb1aba347185275ec26c1e27446664db5d121fec30ab729e90a	protein_cold:p3:cNone	359a70fb1f5551e23cca8b10a5d9d881354d94573d0d7f3ea827330798da66d4	mmseqs_top1	common	0	0	0.0	0.0	False
ec64182ffe01ebb1aba347185275ec26c1e27446664db5d121fec30ab729e90a	protein_cold:p3:cNone	359a70fb1f5551e23cca8b10a5d9d881354d94573d0d7f3ea827330798da66d4	esm_cosine_top1	common	0	0	0.0	0.0	False
efc7237537a6002f20a17bb64e354c27c8bdce43e211a286ad7823b943aa2211	protein_cold:p3:cNone	866c30e4e2bc77b100a60f171be9005651bcec7844b330282461a4f21eabd163	mmseqs_top1	own	2	0	0.0	0.0	False
efc7237537a6002f20a17bb64e354c27c8bdce43e211a286ad7823b943aa2211	protein_cold:p3:cNone	866c30e4e2bc77b100a60f171be9005651bcec7844b330282461a4f21eabd163	esm_cosine_top1	own	1	0	0.0	0.0	False
efc7237537a6002f20a17bb64e354c27c8bdce43e211a286ad7823b943aa2211	protein_cold:p3:cNone	866c30e4e2bc77b100a60f171be9005651bcec7844b330282461a4f21eabd163	mmseqs_top1	common	0	0	0.0	0.0	False
efc7237537a6002f20a17bb64e354c27c8bdce43e211a286ad7823b943aa2211	protein_cold:p3:cNone	866c30e4e2bc77b100a60f171be9005651bcec7844b330282461a4f21eabd163	esm_cosine_top1	common	0	0	0.0	0.0	False
f0af31358041fcb250b21e5454874f3ee19535e88210f7f8b61f2c6e80a4bfb1	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	own	2	0	0.0	0.0	False
f0af31358041fcb250b21e5454874f3ee19535e88210f7f8b61f2c6e80a4bfb1	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	own	2	0	0.0	0.0	False
f0af31358041fcb250b21e5454874f3ee19535e88210f7f8b61f2c6e80a4bfb1	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
f0af31358041fcb250b21e5454874f3ee19535e88210f7f8b61f2c6e80a4bfb1	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
f5f34b915c8ac67cc09d8efad1799431f521bb1065bf011f6d2df724522866fd	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	own	6	0	0.0	0.0	False
f5f34b915c8ac67cc09d8efad1799431f521bb1065bf011f6d2df724522866fd	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	own	50	0	0.0	0.0	False
f5f34b915c8ac67cc09d8efad1799431f521bb1065bf011f6d2df724522866fd	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
f5f34b915c8ac67cc09d8efad1799431f521bb1065bf011f6d2df724522866fd	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
fa749e17dc519ee3af95ab87bbc46a60eedc5b027ac53ae0c7ff1c7d1ece94eb	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	own	5	0	0.0	0.0	False
fa749e17dc519ee3af95ab87bbc46a60eedc5b027ac53ae0c7ff1c7d1ece94eb	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	own	2	0	0.0	0.0	False
fa749e17dc519ee3af95ab87bbc46a60eedc5b027ac53ae0c7ff1c7d1ece94eb	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
fa749e17dc519ee3af95ab87bbc46a60eedc5b027ac53ae0c7ff1c7d1ece94eb	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
fa76ad53937714cb7af37a17cdcffaebdf10c91590afe68fb0ef4f7b1d69c21c	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	own	2	0	0.0	0.0	False
fa76ad53937714cb7af37a17cdcffaebdf10c91590afe68fb0ef4f7b1d69c21c	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	own	2	0	0.0	0.0	False
fa76ad53937714cb7af37a17cdcffaebdf10c91590afe68fb0ef4f7b1d69c21c	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
fa76ad53937714cb7af37a17cdcffaebdf10c91590afe68fb0ef4f7b1d69c21c	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
fde8da52391ac742fd9b6f505d0d589889bde559a48035441faf7a61474dc1e9	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	own	2	0	0.0	0.0	False
fde8da52391ac742fd9b6f505d0d589889bde559a48035441faf7a61474dc1e9	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	own	50	0	0.0	0.0	False
fde8da52391ac742fd9b6f505d0d589889bde559a48035441faf7a61474dc1e9	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	mmseqs_top1	common	0	0	0.0	0.0	False
fde8da52391ac742fd9b6f505d0d589889bde559a48035441faf7a61474dc1e9	protein_cold:p3:cNone	9e531b02da59435cd98a4bfc7bb453dc85cb784101303b74bdcac0ebf554e132	esm_cosine_top1	common	0	0	0.0	0.0	False
32aabb6e4443db17d3ef270de6c16a24dd43a5ad945405d7fcb823f75a077712	protein_cold:p4:cNone	8dd281463e50f51288dc1448d0c24f70843114657d0fc0890414d4e177ef0498	mmseqs_top1	own	1	0	0.0	0.0	False
32aabb6e4443db17d3ef270de6c16a24dd43a5ad945405d7fcb823f75a077712	protein_cold:p4:cNone	8dd281463e50f51288dc1448d0c24f70843114657d0fc0890414d4e177ef0498	esm_cosine_top1	own	1	0	0.0	0.0	False
32aabb6e4443db17d3ef270de6c16a24dd43a5ad945405d7fcb823f75a077712	protein_cold:p4:cNone	8dd281463e50f51288dc1448d0c24f70843114657d0fc0890414d4e177ef0498	mmseqs_top1	common	1	0	0.0	0.0	False
32aabb6e4443db17d3ef270de6c16a24dd43a5ad945405d7fcb823f75a077712	protein_cold:p4:cNone	8dd281463e50f51288dc1448d0c24f70843114657d0fc0890414d4e177ef0498	esm_cosine_top1	common	1	0	0.0	0.0	False
334b8928334a632f3d1511e00640cb6a86f424de1676b3cd36552f6a6d5ef155	protein_cold:p4:cNone	14e6956ea45fb086807d4b33274b94f03dd944243001077abae46882c5fac682	mmseqs_top1	own	3	0	0.0	0.0	False
334b8928334a632f3d1511e00640cb6a86f424de1676b3cd36552f6a6d5ef155	protein_cold:p4:cNone	14e6956ea45fb086807d4b33274b94f03dd944243001077abae46882c5fac682	esm_cosine_top1	own	1	0	0.0	0.0	False
334b8928334a632f3d1511e00640cb6a86f424de1676b3cd36552f6a6d5ef155	protein_cold:p4:cNone	14e6956ea45fb086807d4b33274b94f03dd944243001077abae46882c5fac682	mmseqs_top1	common	0	0	0.0	0.0	False
334b8928334a632f3d1511e00640cb6a86f424de1676b3cd36552f6a6d5ef155	protein_cold:p4:cNone	14e6956ea45fb086807d4b33274b94f03dd944243001077abae46882c5fac682	esm_cosine_top1	common	0	0	0.0	0.0	False
3e25560d0fb6e47e8a12bc043096566159c5cc7a56785bd5b0c8094e0489a955	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	mmseqs_top1	own	4	0	0.0	0.0	False
3e25560d0fb6e47e8a12bc043096566159c5cc7a56785bd5b0c8094e0489a955	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	esm_cosine_top1	own	1	0	0.0	0.0	False
3e25560d0fb6e47e8a12bc043096566159c5cc7a56785bd5b0c8094e0489a955	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	mmseqs_top1	common	0	0	0.0	0.0	False
3e25560d0fb6e47e8a12bc043096566159c5cc7a56785bd5b0c8094e0489a955	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	esm_cosine_top1	common	0	0	0.0	0.0	False
49e9de990c1cf79e62a0e31ef4a8eec3437087bbab3dd9e3f9e3c0e0d0a8ab87	protein_cold:p4:cNone	14e6956ea45fb086807d4b33274b94f03dd944243001077abae46882c5fac682	mmseqs_top1	own	2	0	0.0	0.0	False
49e9de990c1cf79e62a0e31ef4a8eec3437087bbab3dd9e3f9e3c0e0d0a8ab87	protein_cold:p4:cNone	14e6956ea45fb086807d4b33274b94f03dd944243001077abae46882c5fac682	esm_cosine_top1	own	1	0	0.0	0.0	False
49e9de990c1cf79e62a0e31ef4a8eec3437087bbab3dd9e3f9e3c0e0d0a8ab87	protein_cold:p4:cNone	14e6956ea45fb086807d4b33274b94f03dd944243001077abae46882c5fac682	mmseqs_top1	common	0	0	0.0	0.0	False
49e9de990c1cf79e62a0e31ef4a8eec3437087bbab3dd9e3f9e3c0e0d0a8ab87	protein_cold:p4:cNone	14e6956ea45fb086807d4b33274b94f03dd944243001077abae46882c5fac682	esm_cosine_top1	common	0	0	0.0	0.0	False
4cee9ef246bfb8ec30bcfcc24b4443a86d27eafa9974f19dc872f9395fea19cc	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	mmseqs_top1	own	4	0	0.0	0.0	False
4cee9ef246bfb8ec30bcfcc24b4443a86d27eafa9974f19dc872f9395fea19cc	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	esm_cosine_top1	own	1	0	0.0	0.0	False
4cee9ef246bfb8ec30bcfcc24b4443a86d27eafa9974f19dc872f9395fea19cc	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	mmseqs_top1	common	0	0	0.0	0.0	False
4cee9ef246bfb8ec30bcfcc24b4443a86d27eafa9974f19dc872f9395fea19cc	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	esm_cosine_top1	common	0	0	0.0	0.0	False
